Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia
7102,MX-2021-115469,11/8/2021,11/14/2021,Estándar,LF-17500,Leticia Flórez,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-AL-10004728,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Industrial",3788.8,4,0,1515.2
7161,MX-2021-133655,7/19/2021,7/21/2021,Rápido,CB-12445,Ciro Becerra,Cliente,Indaiatuba,São Paulo,Brasil,Sur,TEC-CO-10000442,Tecnología,Copiadoras,"Sharp Tinta, Rojo",1631.5304,2,0.002,111.1304
7170,MX-2022-113579,8/31/2022,9/1/2022,Urgente,MA-18610,Marga Alcántara,Empresa,São Bernardo do Campo,São Paulo,Brasil,Sur,MAT-AL-10002234,Material de oficina,Almacenamiento,"Tenex Estanterías, Azul",1457.6,4,0,174.4
7194,MX-2022-167374,10/17/2022,10/23/2022,Estándar,AA-10225,Alejandra Alcaraz,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-SO-10001818,Material de oficina,Sobres,"Ames Sobre de tipo Manila, 50",493.8,3,0,113.4
7211,MX-2021-142664,8/23/2021,8/29/2021,Estándar,FG-15010,Faustina Garrido,Empresa,Valinhos,São Paulo,Brasil,Sur,MAT-GR-10004366,Material de oficina,Grapas,"Stockwell Cintas de goma, Paquete de 12",519,5,0,233
7298,MX-2020-120054,8/31/2020,9/2/2020,Urgente,RO-20560,René Olivo,Pequeña empresa,Taubaté,São Paulo,Brasil,Sur,MAT-EL-10002387,Material de oficina,Electrodomésticos,"Hoover Horno, Negro",7572,2,0,2498.4
7384,MX-2023-107636,9/2/2023,9/8/2023,Estándar,CM-12415,Casimira Marín,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-MO-10001078,Mobiliario,Mobiliario,"Advantus Bandeja apiladora, Surtido",1057.2,6,0,528
7471,MX-2022-112921,7/3/2022,7/4/2022,Urgente,QG-20185,Quintín Guajardo,Cliente,Ribeirão Preto,São Paulo,Brasil,Sur,MAT-AL-10001030,Material de oficina,Almacenamiento,"Fellowes Casilleros, Industrial",4156.2,3,0,82.8
7554,MX-2023-164602,4/16/2023,4/20/2023,Estándar,JV-17080,Justina Vaca,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-CA-10002175,Material de oficina,Carpetas,"Cardinal Perforador, Duradero",1212,6,0,278.4
7555,MX-2023-164602,4/16/2023,4/20/2023,Estándar,JV-17080,Justina Vaca,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-ET-10001804,Material de oficina,Etiquetas,"Harbour Creations Etiquetas para carpetas de archivos, Ajustable",132.6,3,0,63.6
7571,MX-2023-145527,10/3/2023,10/4/2023,Urgente,DC-13360,Dina Cazares,Pequeña empresa,Araçatuba,São Paulo,Brasil,Sur,MAT-AL-10003920,Material de oficina,Almacenamiento,"Tenex Estanterías, Tamaño completo",1093.8,3,0,283.8
7572,MX-2023-145527,10/3/2023,10/4/2023,Urgente,DC-13360,Dina Cazares,Pequeña empresa,Araçatuba,São Paulo,Brasil,Sur,MOB-LI-10003782,Mobiliario,Librerías,"Dania Biblioteca, Convencional",4832,2,0,579.6
7573,MX-2023-145527,10/3/2023,10/4/2023,Urgente,DC-13360,Dina Cazares,Pequeña empresa,Araçatuba,São Paulo,Brasil,Sur,MOB-LI-10004751,Mobiliario,Librerías,"Dania Estante de esquina, Negro",2468.4,3,0,517.8
7584,MX-2022-110163,12/27/2022,12/31/2022,Estándar,FG-15010,Faustina Garrido,Empresa,São Paulo,São Paulo,Brasil,Sur,TEC-CO-10000511,Tecnología,Copiadoras,"Sharp Fotocopiadora personal, Digital",7164.0432,9,0.002,2424.6432
7666,MX-2022-105585,7/26/2022,7/29/2022,Urgente,FA-14800,Florencio Anguiano,Empresa,São Paulo,São Paulo,Brasil,Sur,MOB-ME-10003676,Mobiliario,Mesas,"Hon Mesa de conferencias, Rectangular",9803.2,2,0.2,1102.8
7667,MX-2022-105585,7/26/2022,7/29/2022,Urgente,FA-14800,Florencio Anguiano,Empresa,São Paulo,São Paulo,Brasil,Sur,MOB-MO-10004154,Mobiliario,Mobiliario,"Eldon Marco, Duradero",3020.8,4,0,845.6
7668,MX-2022-105585,7/26/2022,7/29/2022,Urgente,FA-14800,Florencio Anguiano,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-SU-10001468,Material de oficina,Suministros,"Fiskars Cúter, Acero",931.2,4,0,74.4
7682,MX-2021-138562,5/11/2021,5/15/2021,Estándar,GM-15280,Gisela Maya,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-AR-10000348,Material de oficina,Arte,"Stanley Subrayadores, Metal",851.2,8,0,408
7768,MX-2021-134327,9/13/2021,9/18/2021,Estándar,AE-11200,Anya Espinoza,Cliente,Osasco,São Paulo,Brasil,Sur,MAT-PA-10001009,Material de oficina,Papel,"SanDisk Recordadores, Multicolor",122.6,1,0,24.4
7769,MX-2021-134327,9/13/2021,9/18/2021,Estándar,AE-11200,Anya Espinoza,Cliente,Osasco,São Paulo,Brasil,Sur,MAT-AL-10000690,Material de oficina,Almacenamiento,"Tenex Bandejas, Industrial",1093.8,3,0,426
7792,MX-2021-138583,9/6/2021,9/11/2021,Estándar,HM-15745,Humberto Montalvo,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-LI-10003478,Mobiliario,Librerías,"Sauder Librería, Blanco",1991.2,2,0,676.8
7936,MX-2021-148586,6/22/2021,6/26/2021,Estándar,ES-13975,Eloísa Soto,Empresa,Limeira,São Paulo,Brasil,Sur,MAT-SU-10001499,Material de oficina,Suministros,"Kleencut Tijeras, Acero",433.8,3,0,160.2
7937,MX-2021-148586,6/22/2021,6/26/2021,Estándar,ES-13975,Eloísa Soto,Empresa,Limeira,São Paulo,Brasil,Sur,MAT-GR-10001828,Material de oficina,Grapas,"Accos Grapas, Tamaños variados",392,7,0,168
7938,MX-2021-148586,6/22/2021,6/26/2021,Estándar,ES-13975,Eloísa Soto,Empresa,Limeira,São Paulo,Brasil,Sur,MOB-ME-10000216,Mobiliario,Mesas,"Hon Mesa de café, Blanco",6785.92,4,0.2,1017.12
7976,MX-2022-102295,10/10/2022,10/14/2022,Estándar,NL-19105,Naiara Laboy,Cliente,Ribeirão Preto,São Paulo,Brasil,Sur,MOB-SI-10003241,Mobiliario,Sillas,"Harbour Creations Taburete, Negro",5923,5,0,355
8069,MX-2023-101826,10/15/2023,10/19/2023,Estándar,OP-19630,Olimpia Pedraza,Empresa,Santos,São Paulo,Brasil,Sur,MOB-LI-10000231,Mobiliario,Librerías,"Ikea Librería clásica, Blanco",2761.8,1,0,607.4
8070,MX-2023-101826,10/15/2023,10/19/2023,Estándar,OP-19630,Olimpia Pedraza,Empresa,Santos,São Paulo,Brasil,Sur,MAT-AL-10004728,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Industrial",3788.8,4,0,1515.2
8071,MX-2023-101826,10/15/2023,10/19/2023,Estándar,OP-19630,Olimpia Pedraza,Empresa,Santos,São Paulo,Brasil,Sur,TEC-TE-10004601,Tecnología,Teléfonos,"Apple Cargador, Tamaño completo",4250,1,0,595
8242,MX-2023-139318,12/23/2023,12/29/2023,Estándar,GC-15385,Gracia Collado,Cliente,Praia Grande,São Paulo,Brasil,Sur,MAT-SU-10002844,Material de oficina,Suministros,"Acme Recortadora, Industrial",924,3,0,341.4
8243,MX-2023-139318,12/23/2023,12/29/2023,Estándar,GC-15385,Gracia Collado,Cliente,Praia Grande,São Paulo,Brasil,Sur,MAT-PA-10001744,Material de oficina,Papel,"SanDisk Resma, Paquete de 12",678.6,3,0,13.2
8263,MX-2020-158792,7/22/2020,7/25/2020,Urgente,UÁ-21325,Ubaldo Ávalos,Cliente,José Bonifácio,São Paulo,Brasil,Sur,MAT-AR-10000777,Material de oficina,Arte,"Boston Sacapuntas, Metal",1409.8,7,0,28
8264,MX-2020-158792,7/22/2020,7/25/2020,Urgente,UÁ-21325,Ubaldo Ávalos,Cliente,José Bonifácio,São Paulo,Brasil,Sur,MAT-PA-10004270,Material de oficina,Papel,"Enermax Cuaderno, Premium",950,5,0,256
8265,MX-2020-158792,7/22/2020,7/25/2020,Urgente,UÁ-21325,Ubaldo Ávalos,Cliente,José Bonifácio,São Paulo,Brasil,Sur,TEC-CO-10000924,Tecnología,Copiadoras,"Sharp Fax, Digital",3929.3256,2,0.002,70.5256
8266,MX-2020-158792,7/22/2020,7/25/2020,Urgente,UÁ-21325,Ubaldo Ávalos,Cliente,José Bonifácio,São Paulo,Brasil,Sur,TEC-AC-10003734,Tecnología,Accesorios,"Memorex Tarjeta de memoria, Económico",2727.2,4,0,736
8353,MX-2023-160738,12/10/2023,12/15/2023,Estándar,RZ-20275,Rafel Zarate,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-MO-10001390,Mobiliario,Mobiliario,"Advantus Tope para puertas, Surtido",1503,5,0,330
8354,MX-2023-160738,12/10/2023,12/15/2023,Estándar,RZ-20275,Rafel Zarate,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-CA-10004474,Material de oficina,Carpetas,"Cardinal Separadores, Duradero",408.8,7,0,130.2
8355,MX-2023-160738,12/10/2023,12/15/2023,Estándar,RZ-20275,Rafel Zarate,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-LI-10000060,Mobiliario,Librerías,"Bush Librería clásica, Negro",13801,5,0,6486
8356,MX-2023-160738,12/10/2023,12/15/2023,Estándar,RZ-20275,Rafel Zarate,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-CA-10004637,Material de oficina,Carpetas,"Avery Cubierta de carpeta, Económico",369,5,0,44
8388,MX-2020-100125,12/1/2020,12/7/2020,Estándar,JM-16720,Jeremías Montés,Cliente,Bragança Paulista,São Paulo,Brasil,Sur,MAT-AR-10001651,Material de oficina,Arte,"Sanford Sacapuntas, Tamaños variados",580.2,3,0,168
8389,MX-2020-100125,12/1/2020,12/7/2020,Estándar,JM-16720,Jeremías Montés,Cliente,Bragança Paulista,São Paulo,Brasil,Sur,MAT-GR-10000916,Material de oficina,Grapas,"Stockwell Pasadores, Al por mayor",191.6,2,0,1.6
8390,MX-2020-100125,12/1/2020,12/7/2020,Estándar,JM-16720,Jeremías Montés,Cliente,Bragança Paulista,São Paulo,Brasil,Sur,TEC-TE-10001721,Tecnología,Teléfonos,"Nokia Auriculares, Al por mayor",2928,6,0,673.2
8391,MX-2020-100125,12/1/2020,12/7/2020,Estándar,JM-16720,Jeremías Montés,Cliente,Bragança Paulista,São Paulo,Brasil,Sur,MAT-PA-10000211,Material de oficina,Papel,"Green Bar Material de oficina, Reciclado",644,2,0,122
8479,MX-2023-165680,11/27/2023,12/1/2023,Rápido,MC-19045,Mirna Callas,Pequeña empresa,São Paulo,São Paulo,Brasil,Sur,MAT-SO-10000158,Material de oficina,Sobres,"Kraft Sobre de hebilla, Reciclado",260,5,0,98
8480,MX-2023-165680,11/27/2023,12/1/2023,Rápido,MC-19045,Mirna Callas,Pequeña empresa,São Paulo,São Paulo,Brasil,Sur,TEC-TE-10002989,Tecnología,Teléfonos,"Nokia Cargador, Tamaño completo",21245,5,0,4886
8509,MX-2022-100657,8/8/2022,8/8/2022,Mismo día,EP-14215,Evaristo Pérez,Empresa,Mococa,São Paulo,Brasil,Sur,MAT-PA-10001009,Material de oficina,Papel,"SanDisk Recordadores, Multicolor",980.8,8,0,195.2
8558,MX-2020-147494,4/1/2020,4/7/2020,Estándar,NC-19270,Nerea Colunga,Empresa,Ibiúna,São Paulo,Brasil,Sur,MAT-ET-10001984,Material de oficina,Etiquetas,"Avery Etiquetas para documentos legales, Duradero",234.6,3,0,93.6
8636,MX-2020-120397,9/16/2020,9/18/2020,Rápido,ML-18790,Melanio Lerma,Pequeña empresa,Cotia,São Paulo,Brasil,Sur,MAT-EL-10003638,Material de oficina,Electrodomésticos,"Breville Batidora, Plateado",1213.2,2,0,169.6
8637,MX-2020-120397,9/16/2020,9/18/2020,Rápido,ML-18790,Melanio Lerma,Pequeña empresa,Cotia,São Paulo,Brasil,Sur,MAT-SO-10001330,Material de oficina,Sobres,"Cameo Sobre de hebilla, 50",190.2,3,0,91.2
8711,MX-2021-151463,5/10/2021,5/12/2021,Rápido,OM-19780,Osvaldo Montano,Cliente,Araraquara,São Paulo,Brasil,Sur,MAT-PA-10003405,Material de oficina,Papel,"Xerox Papel de tipo pergamino, Premium",88.4,1,0,17.6
8717,MX-2023-144470,6/6/2023,6/9/2023,Rápido,HS-15655,Héctor Salcido,Empresa,Barretos,São Paulo,Brasil,Sur,MAT-AR-10000036,Material de oficina,Arte,"Binney & Smith Libreta de dibujo, Tamaños variados",3300,10,0,32
8733,MX-2020-100335,12/30/2020,1/2/2021,Rápido,EM-13855,Elías Macías,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-GR-10001513,Material de oficina,Grapas,"Advantus Clips, Paquete de 12",446,5,0,26
8734,MX-2020-100335,12/30/2020,1/2/2021,Rápido,EM-13855,Elías Macías,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-SO-10003264,Material de oficina,Sobres,"Cameo Sobre empresarial, Rojo",409.8,3,0,188.4
8735,MX-2020-100335,12/30/2020,1/2/2021,Rápido,EM-13855,Elías Macías,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-GR-10000952,Material de oficina,Grapas,"Stockwell Clips, Tamaños variados",219,3,0,85.2
8752,MX-2023-154935,9/11/2023,9/18/2023,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Ibiúna,São Paulo,Brasil,Sur,MAT-SU-10003406,Material de oficina,Suministros,"Kleencut Recortadora, Azul",828.6,3,0,165.6
8753,MX-2023-154935,9/11/2023,9/18/2023,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Ibiúna,São Paulo,Brasil,Sur,MOB-ME-10000478,Mobiliario,Mesas,"Chromcraft Mesa de conferencias, Blanco",23329.6,5,0.2,3498.6
8755,MX-2023-167871,9/20/2023,9/22/2023,Rápido,FT-14815,Fito Trujillo,Pequeña empresa,Tupã,São Paulo,Brasil,Sur,MAT-CA-10001216,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Transparente",87.4,1,0,24.4
8756,MX-2023-167871,9/20/2023,9/22/2023,Rápido,FT-14815,Fito Trujillo,Pequeña empresa,Tupã,São Paulo,Brasil,Sur,MOB-ME-10003515,Mobiliario,Mesas,"Hon Mesa de café, Negro",1684.8,1,0.2,-295
8757,MX-2023-167871,9/20/2023,9/22/2023,Rápido,FT-14815,Fito Trujillo,Pequeña empresa,Tupã,São Paulo,Brasil,Sur,MAT-SU-10004693,Material de oficina,Suministros,"Acme Regla, Acero",214.8,2,0,53.6
8758,MX-2023-167871,9/20/2023,9/22/2023,Rápido,FT-14815,Fito Trujillo,Pequeña empresa,Tupã,São Paulo,Brasil,Sur,MAT-SU-10003481,Material de oficina,Suministros,"Stiletto Cúter, Azul",479.6,2,0,158
8761,MX-2021-141341,4/21/2021,4/26/2021,Estándar,PS-19870,Paola Solís,Pequeña empresa,São Paulo,São Paulo,Brasil,Sur,TEC-CO-10003831,Tecnología,Copiadoras,"Sharp Fotocopiadora, Color",9614.3328,6,0.002,172.7328
8766,MX-2020-111843,7/29/2020,8/2/2020,Estándar,EG-14050,Elías Guerrero,Cliente,Carapicuíba,São Paulo,Brasil,Sur,MAT-CA-10000424,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Económico",652.8,2,0,182.4
8773,MX-2022-144099,9/10/2022,9/14/2022,Estándar,IÁ-16285,Irene Álamo,Pequeña empresa,São Paulo,São Paulo,Brasil,Sur,MAT-SU-10002257,Material de oficina,Suministros,"Elite Cizallas, Industrial",972.6,3,0,135.6
8833,MX-2021-162222,7/26/2021,7/30/2021,Estándar,TS-21205,Tino Salinas,Empresa,Guaratinguetá,São Paulo,Brasil,Sur,MAT-CA-10003500,Material de oficina,Carpetas,"Ibico Encuadernadora, Duradero",1058.4,3,0,10.2
8834,MX-2021-162222,7/26/2021,7/30/2021,Estándar,TS-21205,Tino Salinas,Empresa,Guaratinguetá,São Paulo,Brasil,Sur,MAT-SU-10003075,Material de oficina,Suministros,"Kleencut Cúter, Azul",1386,6,0,609.6
8844,MX-2023-167304,6/9/2023,6/13/2023,Estándar,LC-17635,León Caballero,Empresa,Mogi das Cruzes,São Paulo,Brasil,Sur,MAT-SU-10004209,Material de oficina,Suministros,"Kleencut Regla, Rectangular",547.2,8,0,158.4
8854,MX-2022-167038,3/30/2022,4/6/2022,Estándar,HU-15670,Héctor Urías,Cliente,Ribeirão Preto,São Paulo,Brasil,Sur,MAT-PA-10002873,Material de oficina,Papel,"Xerox Recordadores, Paquete de 12",235.6,2,0,61.2
8867,MX-2023-132710,12/4/2023,12/4/2023,Mismo día,ÁU-10285,Águeda Urbina,Empresa,São Paulo,São Paulo,Brasil,Sur,MOB-SI-10004179,Mobiliario,Sillas,"Office Star Silla de playa, Negro",2120.4,6,0,127.2
8868,MX-2023-132710,12/4/2023,12/4/2023,Mismo día,ÁU-10285,Águeda Urbina,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-AL-10000301,Material de oficina,Almacenamiento,"Eldon Caja, Industrial",358,5,0,175
8869,MX-2023-132710,12/4/2023,12/4/2023,Mismo día,ÁU-10285,Águeda Urbina,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-PA-10002716,Material de oficina,Papel,"Enermax Papel de tipo pergamino, Reciclado",408,4,0,0
8922,MX-2022-148082,3/20/2022,3/24/2022,Estándar,HC-15985,Humberto Cepeda,Cliente,Lorena,São Paulo,Brasil,Sur,MOB-SI-10000887,Mobiliario,Sillas,"Harbour Creations Sillón, Negro",6282.4,2,0,1947.2
8958,MX-2020-135629,1/7/2020,1/7/2020,Mismo día,DP-13570,Daniel Pabón,Cliente,Barretos,São Paulo,Brasil,Sur,MAT-CA-10001265,Material de oficina,Carpetas,"Ibico Separadores, Reciclado",185.4,3,0,24
8959,MX-2020-135629,1/7/2020,1/7/2020,Mismo día,DP-13570,Daniel Pabón,Cliente,Barretos,São Paulo,Brasil,Sur,MAT-GR-10002607,Material de oficina,Grapas,"Stockwell Cintas de goma, Al por mayor",430.4,4,0,60
9107,MX-2021-156678,11/30/2021,12/2/2021,Rápido,EP-13810,Eleonor Pina,Empresa,Andradina,São Paulo,Brasil,Sur,TEC-TE-10002079,Tecnología,Teléfonos,"Apple Auriculares, Tamaños variados",1522.2,3,0,258.6
9141,MX-2021-163153,10/30/2021,11/4/2021,Estándar,AR-10420,Azucena Rodríguez,Empresa,Taubaté,São Paulo,Brasil,Sur,MAT-PA-10001712,Material de oficina,Papel,"Enermax Papel de tipo pergamino, Premium",1128.6,11,0,451
9151,MX-2023-146136,6/4/2023,6/8/2023,Estándar,LV-17575,Lourdes Villegas,Cliente,Indaiatuba,São Paulo,Brasil,Sur,MAT-AL-10001420,Material de oficina,Almacenamiento,"Smead Estanterías, Metal",320,1,0,16
9261,MX-2022-124562,3/14/2022,3/16/2022,Rápido,EM-13945,Emanuel Mesa,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-MO-10004698,Mobiliario,Mobiliario,"Advantus Bombilla, Premium",373.8,3,0,0
9395,MX-2022-142769,9/24/2022,9/25/2022,Urgente,MR-18820,Millán Rubio,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-SU-10004633,Material de oficina,Suministros,"Elite Cizallas, Rectangular",874.2,3,0,0
9561,MX-2022-165211,10/3/2022,10/5/2022,Rápido,LA-18040,Loyola Alba,Empresa,Osasco,São Paulo,Brasil,Sur,MAT-AR-10003530,Material de oficina,Arte,"Stanley Bolígrafos, Azul",201,3,0,40.2
9562,MX-2022-165211,10/3/2022,10/5/2022,Rápido,LA-18040,Loyola Alba,Empresa,Osasco,São Paulo,Brasil,Sur,TEC-AC-10002157,Tecnología,Accesorios,"Memorex Tarjeta de memoria, Blanco",5337.6,8,0,0
9590,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,MAT-EL-10002493,Material de oficina,Electrodomésticos,"Hamilton Beach Batidora, Negro",1409.4,3,0,295.8
9591,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,MOB-LI-10002871,Mobiliario,Librerías,"Sauder Librería clásica, Negro",5831.2,2,0,2740.4
9592,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,TEC-MÁ-10001500,Tecnología,Máquinas,"StarTech Impresora de tarjetas, Duradero",4363.2,4,0,43.2
9593,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,TEC-AC-10003107,Tecnología,Accesorios,"Memorex Router, Económico",8207,5,0,3529
9594,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,MAT-ET-10002059,Material de oficina,Etiquetas,"Novimex Etiquetas de envío, Ajustable",59.2,1,0,0.4
9595,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,MAT-AL-10001380,Material de oficina,Almacenamiento,"Smead Casilleros, Industrial",7956,6,0,1909.2
9596,MX-2021-140767,2/19/2021,2/23/2021,Estándar,OG-19795,Olvido Godoy,Pequeña empresa,Valinhos,São Paulo,Brasil,Sur,MAT-CA-10002327,Material de oficina,Carpetas,"Acco Separadores, Duradero",134.4,2,0,24
9669,MX-2021-147823,5/4/2021,5/10/2021,Estándar,SA-20920,Sofía Alba,Cliente,São Paulo,São Paulo,Brasil,Sur,TEC-CO-10003460,Tecnología,Copiadoras,"Hewlett Fax inalámbrico, Digital",15162.8136,6,0.002,6806.0136
9670,MX-2021-147823,5/4/2021,5/10/2021,Estándar,SA-20920,Sofía Alba,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-SU-10002441,Material de oficina,Suministros,"Stiletto Abrecartas, Industrial",800,4,0,192
9678,MX-2022-165547,8/17/2022,8/21/2022,Estándar,HQ-15730,Hortensia Quiñones,Cliente,Votuporanga,São Paulo,Brasil,Sur,MAT-PA-10003911,Material de oficina,Papel,"SanDisk Recordadores, Premium",1018.8,9,0,243
9679,MX-2022-165547,8/17/2022,8/21/2022,Estándar,HQ-15730,Hortensia Quiñones,Cliente,Votuporanga,São Paulo,Brasil,Sur,MAT-ET-10004648,Material de oficina,Etiquetas,"Novimex Etiquetas redondas, Rojo",162.4,4,0,58.4
9849,MX-2021-100958,9/19/2021,9/23/2021,Estándar,LA-17395,Leandro Armendáriz,Empresa,São Paulo,São Paulo,Brasil,Sur,MAT-ET-10002880,Material de oficina,Etiquetas,"Novimex Etiquetas para carpetas de archivos, Rojo",215.2,4,0,83.2
9855,MX-2023-121377,3/19/2023,3/23/2023,Estándar,RS-20335,Rebeca Segura,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-GR-10000063,Material de oficina,Grapas,"OIC Grapas, Tamaños variados",175.8,3,0,76.8
9906,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,TEC-TE-10002112,Tecnología,Teléfonos,"Samsung Auriculares, Azul",2928,6,0,468
9907,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,TEC-CO-10002358,Tecnología,Copiadoras,"Canon Fax, Color",10639.678,5,0.002,-21.322
9908,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,MAT-AL-10004960,Material de oficina,Almacenamiento,"Smead Casilleros, Metal",5266.4,4,0,210.4
9909,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,MAT-SO-10002432,Material de oficina,Sobres,"Jiffy Sobre de tipo Manila, Plateado",757.6,4,0,310.4
9910,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,MAT-SO-10003866,Material de oficina,Sobres,"GlobeWeis Sobre de hebilla, 50",594,9,0,189
9911,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,TEC-AC-10000649,Tecnología,Accesorios,"Memorex Tarjeta de memoria, Programable",2075.4,3,0,643.2
9912,MX-2020-104794,4/5/2020,4/9/2020,Estándar,AJ-11065,Angélica Jáquez,Cliente,Limeira,São Paulo,Brasil,Sur,MAT-CA-10001363,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Reciclado",186.8,2,0,9.2
10065,US-2023-110534,6/25/2023,6/29/2023,Estándar,JS-16915,Josué Solórzano,Cliente,Registro,São Paulo,Brasil,Sur,MAT-SU-10001678,Material de oficina,Suministros,"Fiskars Tijeras, Azul",123.52,2,0.6,-145.28
10066,US-2023-110534,6/25/2023,6/29/2023,Estándar,JS-16915,Josué Solórzano,Cliente,Registro,São Paulo,Brasil,Sur,MAT-AL-10003952,Material de oficina,Almacenamiento,"Smead Casilleros, Tamaño completo",1058.4,2,0.6,-370.8
10067,US-2023-110534,6/25/2023,6/29/2023,Estándar,JS-16915,Josué Solórzano,Cliente,Registro,São Paulo,Brasil,Sur,MAT-SU-10002236,Material de oficina,Suministros,"Kleencut Cizallas, Rectangular",811.44,7,0.6,-426.16
10110,US-2021-111115,3/20/2021,3/24/2021,Estándar,NA-19195,Natasha Arévalo,Pequeña empresa,Registro,São Paulo,Brasil,Sur,MAT-AR-10001463,Material de oficina,Arte,"Stanley Libreta de dibujo, Metal",487.36,4,0.6,-256.64
10152,US-2023-150840,7/24/2023,7/29/2023,Estándar,VO-21580,Vanesa Olmos,Cliente,Registro,São Paulo,Brasil,Sur,MAT-EL-10003789,Material de oficina,Electrodomésticos,"Breville Microondas, Plateado",2419.68,3,0.6,-1815.12
10193,US-2022-103422,9/20/2022,9/25/2022,Estándar,EA-14170,Estela Alonso,Cliente,Registro,São Paulo,Brasil,Sur,MOB-SI-10002188,Mobiliario,Sillas,"Harbour Creations Silla plegable, 2",534.08,2,0.6,-173.92
10194,US-2022-103422,9/20/2022,9/25/2022,Estándar,EA-14170,Estela Alonso,Cliente,Registro,São Paulo,Brasil,Sur,MAT-AL-10002262,Material de oficina,Almacenamiento,"Tenex Archivador móvil, Azul",715.36,2,0.6,-1001.84
